selector,split,budget_ratio,min_keep,target_coverage,final_hit@10,hit_delta_vs_dense_pp,token_saving_vs_dense_pct,actual_coverage,source_selective_risk,dense_selective_risk,hit_delta_vs_source_pp,num_seeds,token_saving_vs_source_pct
geometry_feedback,calibration,0.75,5,0.3,0.8528864059590316,-0.7448789571694555,10.813739982785334,0.3016759776536313,0.026844863731656184,0.026844863731656184,-0.7448789571694555,3,10.813739982785334
geometry_feedback,calibration,0.75,5,0.4,0.8491620111731844,-1.1173184357541888,14.444574667710137,0.4022346368715084,0.029428741193447076,0.029428741193447076,-1.1173184357541888,3,14.444574667710137
geometry_feedback,calibration,0.75,5,0.5,0.8435754189944135,-1.6759776536312776,17.324189139631688,0.5027932960893855,0.035590638415731894,0.035590638415731894,-1.6759776536312776,3,17.324189139631688
geometry_feedback,calibration,0.75,5,0.6,0.8435754189944135,-1.6759776536312776,20.275006332631392,0.6033519553072626,0.030005941770647655,0.030005941770647655,-1.6759776536312776,3,20.275006332631392
geometry_feedback,calibration,0.75,5,0.7,0.8398510242085662,-2.0484171322160107,23.075856732563853,0.7039106145251397,0.03181611108068234,0.03181611108068234,-2.0484171322160107,3,23.075856732563853
geometry_feedback,calibration,0.75,5,0.8,0.8398510242085662,-2.0484171322160107,25.974752649308332,0.8044692737430168,0.02845243532266433,0.02845243532266433,-2.0484171322160107,3,25.974752649308332
geometry_feedback,calibration,0.75,5,0.9,0.8361266294227188,-2.4208566108007443,28.93413937334045,0.9050279329608939,0.030452613236550904,0.030452613236550904,-2.4208566108007443,3,28.93413937334045
geometry_feedback,calibration,0.75,5,1.0,0.8324022346368715,-2.7932960893854775,31.488867801121355,1.0,0.032467532467532464,0.032467532467532464,-2.7932960893854775,3,31.488867801121355
geometry_feedback,calibration,0.75,6,0.1,0.8603351955307262,0.0,4.311104221880287,0.1005586592178771,0.0,0.0,0.0,3,4.311104221880287
geometry_feedback,calibration,0.75,6,0.2,0.8584729981378026,-0.18621973929236293,7.354673986054354,0.2011173184357542,0.010416666666666666,0.010416666666666666,-0.18621973929236293,3,7.354673986054354
geometry_feedback,calibration,0.75,6,0.3,0.8547486033519553,-0.5586592178770888,10.537372606989969,0.3016759776536313,0.01990041928721174,0.01990041928721174,-0.5586592178770888,3,10.537372606989969
geometry_feedback,calibration,0.75,6,0.4,0.8528864059590316,-0.7448789571694555,14.019626746514536,0.4022346368715084,0.0194762753586283,0.0194762753586283,-0.7448789571694555,3,14.019626746514536
geometry_feedback,calibration,0.75,6,0.5,0.8491620111731844,-1.1173184357541888,16.809639210141288,0.5027932960893855,0.023727092277154596,0.023727092277154596,-1.1173184357541888,3,16.809639210141288
geometry_feedback,calibration,0.75,6,0.6,0.8491620111731844,-1.1173184357541888,19.50689910259368,0.6033519553072626,0.02000396118043177,0.02000396118043177,-1.1173184357541888,3,19.50689910259368
geometry_feedback,calibration,0.75,6,0.7,0.845437616387337,-1.4897579143389146,22.23528655629615,0.7039106145251397,0.02314369250591405,0.02314369250591405,-1.4897579143389146,3,22.23528655629615
geometry_feedback,calibration,0.75,6,0.8,0.845437616387337,-1.4897579143389146,24.88906868101055,0.8044692737430168,0.020698300850972608,0.020698300850972608,-1.4897579143389146,3,24.88906868101055
geometry_feedback,calibration,0.75,6,0.9,0.8417132216014898,-1.8621973929236442,27.712729156191052,0.9050279329608939,0.023426314387507075,0.023426314387507075,-1.8621973929236442,3,27.712729156191052
geometry_feedback,calibration,0.75,6,1.0,0.8379888268156425,-2.2346368715083775,30.068846100044233,1.0,0.025974025974025976,0.025974025974025976,-2.2346368715083775,3,30.068846100044233
geometry_feedback,calibration,0.75,7,0.1,0.8603351955307262,0.0,3.5140118133505815,0.1005586592178771,0.0,0.0,0.0,3,3.5140118133505815
geometry_feedback,calibration,0.75,7,0.2,0.8584729981378026,-0.18621973929236293,6.3188949337688705,0.2011173184357542,0.010416666666666666,0.010416666666666666,-0.18621973929236293,3,6.3188949337688705
geometry_feedback,calibration,0.75,7,0.3,0.8547486033519553,-0.5586592178770888,9.150746872436237,0.3016759776536313,0.01990041928721174,0.01990041928721174,-0.5586592178770888,3,9.150746872436237
geometry_feedback,calibration,0.75,7,0.4,0.8528864059590316,-0.7448789571694555,12.335335831099588,0.4022346368715084,0.0194762753586283,0.0194762753586283,-0.7448789571694555,3,12.335335831099588
geometry_feedback,calibration,0.75,7,0.5,0.851024208566108,-0.9310986964618221,14.751439492179681,0.5027932960893855,0.019711028020126482,0.019711028020126482,-0.9310986964618221,3,14.751439492179681
geometry_feedback,calibration,0.75,7,0.6,0.851024208566108,-0.9310986964618221,17.11146313400353,0.6033519553072626,0.016636957813428402,0.016636957813428402,-0.9310986964618221,3,17.11146313400353
