run_id,source_label,method,seed,num_queries,num_skipped_no_gt,avg_bm25_candidates,avg_bm25_candidates_mean,avg_cluster_candidates,avg_cluster_candidates_mean,avg_context_chunks@1,avg_context_chunks@10,avg_context_chunks@5,avg_context_tokens@1,avg_context_tokens@10,avg_context_tokens@5,avg_dense_candidates,avg_dense_candidates_mean,avg_missing_chunks@1,avg_missing_chunks@10,avg_missing_chunks@5,avg_source_candidate_cost,avg_source_candidate_cost_mean,confidence_mode,context_token_delta_vs_baseline@1,context_token_delta_vs_baseline@10,context_token_delta_vs_baseline@5,context_token_ratio_vs_baseline@1,context_token_ratio_vs_baseline@10,context_token_ratio_vs_baseline@5,cost_interpretation,dataset,dense_query_rate,dense_query_rate_mean,dense_saved_rate,dense_saved_rate_mean,evidence_recall@1,evidence_recall@10,evidence_recall@5,hit@1,hit@10,hit@5,hit_delta_vs_baseline@1,hit_delta_vs_baseline@10,hit_delta_vs_baseline@5,max_context_tokens@1,max_context_tokens@10,max_context_tokens@5,median_context_tokens@1,median_context_tokens@10,median_context_tokens@5,metrics_path,mrr@1,mrr@10,mrr@5,ndcg@1,ndcg@10,ndcg@5,p95_context_tokens@1,p95_context_tokens@10,p95_context_tokens@5,ranking_path,recall@1,recall@10,recall@5,reward_attribution,routing_mode,task
task22_9_lotte_638k_linucb_formal:full_multi_route:seed13,task22_9_lotte_638k_linucb_formal,full_multi_route,13,596,0,100.0,100.0,100.0,100.0,1.0,10.0,5.0,131.498322147651,1614.6627516778524,733.9546979865772,100.0,100.0,0.0,0.0,0.0,300.0,300.0,,0.0,89.04362416107392,0.0,1.0,1.0583655661855844,1.0,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_638k,1.0,1.0,0.0,0.0,0.19176458521806822,0.5233516845564115,0.3849749008833999,0.41946308724832215,0.7583892617449665,0.6258389261744967,0.0,0.030201342281879207,0.0,1167.0,6892.0,5060.0,90.0,1431.0,604.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_9_lotte_638k_linucb_formal/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.41946308724832215,0.5148130393096835,0.49644854586129744,0.41946308724832215,0.4375450166028743,0.391653021120072,393.25,3085.25,1623.75,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_9_lotte_638k_linucb_formal/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.41946308724832215,0.7583892617449665,0.6258389261744967,,full_multi_route,task22_9_lotte_638k_linucb_formal
task22_9_lotte_638k_linucb_formal:full_multi_route:seed17,task22_9_lotte_638k_linucb_formal,full_multi_route,17,596,0,100.0,100.0,100.0,100.0,1.0,10.0,5.0,131.498322147651,1616.3389261744967,733.9546979865772,100.0,100.0,0.0,0.0,0.0,300.0,300.0,,0.0,90.71979865771823,0.0,1.0,1.0594642509532384,1.0,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_638k,1.0,1.0,0.0,0.0,0.19176458521806822,0.5203441267069481,0.3849749008833999,0.41946308724832215,0.7651006711409396,0.6258389261744967,0.0,0.03691275167785235,0.0,1167.0,6125.0,5060.0,90.0,1445.5,604.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_9_lotte_638k_linucb_formal/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.41946308724832215,0.5161952700543304,0.49644854586129744,0.41946308724832215,0.43668133513779445,0.391653021120072,393.25,3022.5,1623.75,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_9_lotte_638k_linucb_formal/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.41946308724832215,0.7651006711409396,0.6258389261744967,,full_multi_route,task22_9_lotte_638k_linucb_formal
task22_9_lotte_638k_linucb_formal:full_multi_route:seed19,task22_9_lotte_638k_linucb_formal,full_multi_route,19,596,0,100.0,100.0,100.0,100.0,1.0,10.0,5.0,131.498322147651,1608.8288590604027,733.9546979865772,100.0,100.0,0.0,0.0,0.0,300.0,300.0,,0.0,83.20973154362423,0.0,1.0,1.0545416152975633,1.0,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_638k,1.0,1.0,0.0,0.0,0.19176458521806822,0.5139732292091412,0.3849749008833999,0.41946308724832215,0.7600671140939598,0.6258389261744967,0.0,0.03187919463087252,0.0,1167.0,6125.0,5060.0,90.0,1423.5,604.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_9_lotte_638k_linucb_formal/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.41946308724832215,0.5150320922552465,0.49644854586129744,0.41946308724832215,0.4330327275125704,0.391653021120072,393.25,3000.0,1623.75,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_9_lotte_638k_linucb_formal/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.41946308724832215,0.7600671140939598,0.6258389261744967,,full_multi_route,task22_9_lotte_638k_linucb_formal
task22_9_lotte_638k_linucb_formal:gated_cost_aware:seed13,task22_9_lotte_638k_linucb_formal,gated_cost_aware,13,596,0,62.23713646532438,67.35272184936615,100.0,100.0,1.0,10.0,5.0,136.5989932885906,1618.6476510067114,779.4177852348994,63.87024608501119,68.87211036539895,0.0,0.0,0.0,226.10738255033556,236.2248322147651,,5.100671140939596,93.02852348993292,45.463087248322154,1.0387888686154672,1.060977554497074,1.061942634025014,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_638k,0.8970917225950783,0.9146159582401193,0.1029082774049217,0.08538404175988068,0.19124924485373454,0.4925016104777737,0.39831694427997344,0.41442953020134227,0.7348993288590604,0.6543624161073825,-0.005033557046979886,0.006711409395973145,0.028523489932885893,1167.0,8574.0,4954.0,96.0,1465.5,660.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_9_lotte_638k_linucb_formal/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.41442953020134227,0.5120519068925108,0.501314317673378,0.41442953020134227,0.4252113559962967,0.39724002030808897,416.75,2998.0,1628.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_9_lotte_638k_linucb_formal/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.41442953020134227,0.7348993288590604,0.6543624161073825,,gated_cost_aware,task22_9_lotte_638k_linucb_formal
task22_9_lotte_638k_linucb_formal:gated_cost_aware:seed17,task22_9_lotte_638k_linucb_formal,gated_cost_aware,17,596,0,68.76957494407159,67.35272184936615,100.0,100.0,1.0,10.0,5.0,141.0520134228188,1592.2768456375838,758.8305369127517,70.03914988814317,68.87211036539895,0.0,0.0,0.0,238.80872483221478,236.2248322147651,,9.553691275167779,66.65771812080538,24.875838926174424,1.07265257167647,1.0436922406900488,1.0338928805748027,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_638k,0.9121923937360179,0.9146159582401193,0.0878076062639821,0.08538404175988068,0.18942764546646748,0.4998760729422037,0.40345531804974044,0.4110738255033557,0.7399328859060402,0.6560402684563759,-0.008389261744966459,0.011744966442952975,0.030201342281879207,1193.0,6125.0,5060.0,98.5,1441.0,663.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_9_lotte_638k_linucb_formal/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.4110738255033557,0.5091116703952273,0.49807046979865754,0.4110738255033557,0.42557630462773144,0.3961115300153585,423.25,3054.75,1614.75,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_9_lotte_638k_linucb_formal/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.4110738255033557,0.7399328859060402,0.6560402684563759,,gated_cost_aware,task22_9_lotte_638k_linucb_formal
task22_9_lotte_638k_linucb_formal:gated_cost_aware:seed19,task22_9_lotte_638k_linucb_formal,gated_cost_aware,19,596,0,71.05145413870247,67.35272184936615,100.0,100.0,1.0,10.0,5.0,136.6241610738255,1588.9110738255033,757.9177852348994,72.7069351230425,68.87211036539895,0.0,0.0,0.0,243.75838926174498,236.2248322147651,,5.125838926174481,63.291946308724846,23.963087248322154,1.0389802610592933,1.041486072878323,1.0326492729238725,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_638k,0.9345637583892618,0.9146159582401193,0.06543624161073824,0.08538404175988068,0.1911926506276772,0.4871508867813258,0.38508418524184523,0.412751677852349,0.7281879194630873,0.62751677852349,-0.006711409395973145,0.0,0.001677852348993314,1167.0,6125.0,5060.0,93.5,1413.5,626.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_9_lotte_638k_linucb_formal/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.412751677852349,0.5055289229785874,0.4917505592841163,0.412751677852349,0.41912700557212834,0.38827252432227,414.25,2987.25,1634.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_9_lotte_638k_linucb_formal/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.412751677852349,0.7281879194630873,0.62751677852349,,gated_cost_aware,task22_9_lotte_638k_linucb_formal
task22_9_lotte_638k_linucb_smoke:full_multi_route:seed13,task22_9_lotte_638k_linucb_smoke,full_multi_route,13,596,0,100.0,100.0,100.0,100.0,1.0,10.0,5.0,131.498322147651,1633.5369127516778,733.9546979865772,100.0,100.0,0.0,0.0,0.0,300.0,300.0,,0.0,107.91778523489938,0.0,1.0,1.070737042613352,1.0,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_638k,1.0,1.0,0.0,0.0,0.19176458521806822,0.5200662232801785,0.3849749008833999,0.41946308724832215,0.7583892617449665,0.6258389261744967,0.0,0.030201342281879207,0.0,1167.0,6125.0,5060.0,90.0,1479.0,604.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_9_lotte_638k_linucb_smoke/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.41946308724832215,0.5149262277617981,0.49644854586129744,0.41946308724832215,0.43619767286800937,0.391653021120072,393.25,3006.0,1623.75,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_9_lotte_638k_linucb_smoke/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.41946308724832215,0.7583892617449665,0.6258389261744967,,full_multi_route,task22_9_lotte_638k_linucb_smoke
task22_9_lotte_638k_linucb_smoke:gated_cost_aware:seed13,task22_9_lotte_638k_linucb_smoke,gated_cost_aware,13,596,0,72.88590604026845,72.88590604026845,100.0,100.0,1.0,10.0,5.0,132.90604026845637,1618.4395973154362,739.1375838926175,74.31208053691275,74.31208053691275,0.0,0.0,0.0,247.1979865771812,247.1979865771812,,1.407718120805356,92.82046979865777,5.182885906040269,1.0107052173580187,1.0608411812126004,1.0070615882972862,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_638k,0.9345637583892618,0.9345637583892618,0.06543624161073824,0.06543624161073824,0.18977712916182018,0.4973912472494979,0.3837348215183206,0.40939597315436244,0.7399328859060402,0.6291946308724832,-0.010067114093959717,0.011744966442952975,0.003355704697986517,1167.0,7030.0,4851.0,93.0,1442.0,623.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_9_lotte_638k_linucb_smoke/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.40939597315436244,0.5058059017790559,0.49068791946308715,0.40939597315436244,0.42327689662675816,0.3871007273146677,393.25,2999.75,1613.25,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_9_lotte_638k_linucb_smoke/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.40939597315436244,0.7399328859060402,0.6291946308724832,,gated_cost_aware,task22_9_lotte_638k_linucb_smoke
task24_online_baselines_638k:uniform_random_ensemble:seed13,task24_online_baselines_638k,uniform_random_ensemble,13,596,0,100.0,100.0,100.0,100.0,1.0,10.0,5.0,131.498322147651,1646.0755033557048,733.9546979865772,100.0,100.0,0.0,0.0,0.0,300.0,300.0,,0.0,120.4563758389263,0.0,1.0,1.0789557325719892,1.0,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_638k,1.0,1.0,0.0,0.0,0.19176458521806822,0.5160056329570042,0.3849749008833999,0.41946308724832215,0.761744966442953,0.6258389261744967,0.0,0.03355704697986572,0.0,1167.0,5912.0,5060.0,90.0,1463.0,604.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task24_online_baselines_638k/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.41946308724832215,0.5155674070523063,0.49644854586129744,0.41946308724832215,0.43529468462180926,0.391653021120072,393.25,3004.75,1623.75,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task24_online_baselines_638k/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.41946308724832215,0.761744966442953,0.6258389261744967,,uniform_random_ensemble,task24_online_baselines_638k
task24_online_baselines_638k:uniform_random_ensemble:seed17,task24_online_baselines_638k,uniform_random_ensemble,17,596,0,100.0,100.0,100.0,100.0,1.0,10.0,5.0,131.498322147651,1623.2281879194632,733.9546979865772,100.0,100.0,0.0,0.0,0.0,300.0,300.0,,0.0,97.60906040268469,0.0,1.0,1.063979966324597,1.0,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_638k,1.0,1.0,0.0,0.0,0.19176458521806822,0.5172634169329089,0.3849749008833999,0.41946308724832215,0.7684563758389261,0.6258389261744967,0.0,0.04026845637583887,0.0,1167.0,6077.0,5060.0,90.0,1463.5,604.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task24_online_baselines_638k/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.41946308724832215,0.5155214658570361,0.49644854586129744,0.41946308724832215,0.4350092932041204,0.391653021120072,393.25,2999.25,1623.75,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task24_online_baselines_638k/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.41946308724832215,0.7684563758389261,0.6258389261744967,,uniform_random_ensemble,task24_online_baselines_638k
task24_online_baselines_638k:uniform_random_ensemble:seed19,task24_online_baselines_638k,uniform_random_ensemble,19,596,0,100.0,100.0,100.0,100.0,1.0,10.0,5.0,131.498322147651,1644.8506711409395,733.9546979865772,100.0,100.0,0.0,0.0,0.0,300.0,300.0,,0.0,119.23154362416108,0.0,1.0,1.0781528898488786,1.0,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_638k,1.0,1.0,0.0,0.0,0.19176458521806822,0.5177208919709207,0.3849749008833999,0.41946308724832215,0.7600671140939598,0.6258389261744967,0.0,0.03187919463087252,0.0,1167.0,6562.0,5060.0,90.0,1453.5,604.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task24_online_baselines_638k/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.41946308724832215,0.5153849739000743,0.49644854586129744,0.41946308724832215,0.43542068212578944,0.391653021120072,393.25,3063.5,1623.75,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task24_online_baselines_638k/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.41946308724832215,0.7600671140939598,0.6258389261744967,,uniform_random_ensemble,task24_online_baselines_638k
task24_online_baselines_638k:epsilon_greedy_ensemble:seed13,task24_online_baselines_638k,epsilon_greedy_ensemble,13,596,0,100.0,100.0,100.0,100.0,1.0,10.0,5.0,131.498322147651,1648.5318791946308,733.9546979865772,100.0,100.0,0.0,0.0,0.0,300.0,300.0,,0.0,122.91275167785238,0.0,1.0,1.080565817156419,1.0,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_638k,1.0,1.0,0.0,0.0,0.19176458521806822,0.5168333696922276,0.3849749008833999,0.41946308724832215,0.761744966442953,0.6258389261744967,0.0,0.03355704697986572,0.0,1167.0,6892.0,5060.0,90.0,1506.5,604.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task24_online_baselines_638k/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.41946308724832215,0.5150360871417917,0.49644854586129744,0.41946308724832215,0.4352734703769429,0.391653021120072,393.25,3010.5,1623.75,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task24_online_baselines_638k/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.41946308724832215,0.761744966442953,0.6258389261744967,,epsilon_greedy_ensemble,task24_online_baselines_638k
task24_online_baselines_638k:epsilon_greedy_ensemble:seed17,task24_online_baselines_638k,epsilon_greedy_ensemble,17,596,0,100.0,100.0,100.0,100.0,1.0,10.0,5.0,131.498322147651,1609.3305369127518,733.9546979865772,100.0,100.0,0.0,0.0,0.0,300.0,300.0,,0.0,83.7114093959733,0.0,1.0,1.054870450878673,1.0,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_638k,1.0,1.0,0.0,0.0,0.19176458521806822,0.5154385406533349,0.3849749008833999,0.41946308724832215,0.761744966442953,0.6258389261744967,0.0,0.03355704697986572,0.0,1167.0,6125.0,5060.0,90.0,1436.0,604.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task24_online_baselines_638k/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.41946308724832215,0.5150454085437305,0.49644854586129744,0.41946308724832215,0.43505096804967736,0.391653021120072,393.25,2978.75,1623.75,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task24_online_baselines_638k/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.41946308724832215,0.761744966442953,0.6258389261744967,,epsilon_greedy_ensemble,task24_online_baselines_638k
task24_online_baselines_638k:epsilon_greedy_ensemble:seed19,task24_online_baselines_638k,epsilon_greedy_ensemble,19,596,0,100.0,100.0,100.0,100.0,1.0,10.0,5.0,131.498322147651,1617.5117449664428,733.9546979865772,100.0,100.0,0.0,0.0,0.0,300.0,300.0,,0.0,91.89261744966439,0.0,1.0,1.0602330003552305,1.0,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_638k,1.0,1.0,0.0,0.0,0.19176458521806822,0.5070558765240264,0.3849749008833999,0.41946308724832215,0.75,0.6258389261744967,0.0,0.021812080536912748,0.0,1167.0,6125.0,5060.0,90.0,1461.5,604.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task24_online_baselines_638k/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.41946308724832215,0.5131271971875997,0.49644854586129744,0.41946308724832215,0.43150820444711324,0.391653021120072,393.25,2992.0,1623.75,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task24_online_baselines_638k/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.41946308724832215,0.75,0.6258389261744967,,epsilon_greedy_ensemble,task24_online_baselines_638k
task24_static_ensemble_638k:static_nearest_ensemble:seed13,task24_static_ensemble_638k,static_nearest_ensemble,13,596,0,100.0,100.0,100.0,100.0,1.0,10.0,5.0,131.498322147651,1634.020134228188,733.9546979865772,100.0,100.0,0.0,0.0,0.0,300.0,300.0,,0.0,108.40100671140954,0.0,1.0,1.0710537805643876,1.0,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_638k,1.0,1.0,0.0,0.0,0.19176458521806822,0.510661789690805,0.3849749008833999,0.41946308724832215,0.7533557046979866,0.6258389261744967,0.0,0.025167785234899376,0.0,1167.0,6892.0,5060.0,90.0,1456.0,604.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task24_static_ensemble_638k/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.41946308724832215,0.5140260466602746,0.49644854586129744,0.41946308724832215,0.4331385474204345,0.391653021120072,393.25,3189.75,1623.75,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task24_static_ensemble_638k/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.41946308724832215,0.7533557046979866,0.6258389261744967,,static_nearest_ensemble,task24_static_ensemble_638k
task24_static_ensemble_638k:static_nearest_ensemble:seed17,task24_static_ensemble_638k,static_nearest_ensemble,17,596,0,100.0,100.0,100.0,100.0,1.0,10.0,5.0,131.498322147651,1617.0939597315437,733.9546979865772,100.0,100.0,0.0,0.0,0.0,300.0,300.0,,0.0,91.47483221476523,0.0,1.0,1.0599591540017312,1.0,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_638k,1.0,1.0,0.0,0.0,0.19176458521806822,0.516515033171334,0.3849749008833999,0.41946308724832215,0.7600671140939598,0.6258389261744967,0.0,0.03187919463087252,0.0,1167.0,5812.0,5060.0,90.0,1437.0,604.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task24_static_ensemble_638k/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.41946308724832215,0.5151013369553636,0.49644854586129744,0.41946308724832215,0.43600774789949165,0.391653021120072,393.25,3037.5,1623.75,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task24_static_ensemble_638k/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.41946308724832215,0.7600671140939598,0.6258389261744967,,static_nearest_ensemble,task24_static_ensemble_638k
task24_static_ensemble_638k:static_nearest_ensemble:seed19,task24_static_ensemble_638k,static_nearest_ensemble,19,596,0,100.0,100.0,100.0,100.0,1.0,10.0,5.0,131.498322147651,1631.211409395973,733.9546979865772,100.0,100.0,0.0,0.0,0.0,300.0,300.0,,0.0,105.59228187919462,0.0,1.0,1.0692127412239942,1.0,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_638k,1.0,1.0,0.0,0.0,0.19176458521806822,0.5191653074868766,0.3849749008833999,0.41946308724832215,0.7701342281879194,0.6258389261744967,0.0,0.04194630872483218,0.0,1167.0,7523.0,5060.0,90.0,1476.5,604.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task24_static_ensemble_638k/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.41946308724832215,0.5162631831255992,0.49644854586129744,0.41946308724832215,0.436975769726003,0.391653021120072,393.25,3001.5,1623.75,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task24_static_ensemble_638k/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.41946308724832215,0.7701342281879194,0.6258389261744967,,static_nearest_ensemble,task24_static_ensemble_638k
task24_static_gated_638k:static_nearest_gated:seed13,task24_static_gated_638k,static_nearest_gated,13,596,0,55.16778523489933,59.23937360178971,100.0,100.0,1.0,10.0,5.0,131.6258389261745,1618.3221476510066,766.4211409395973,60.62080536912752,64.25055928411633,0.0,0.0,0.0,215.78859060402684,223.48993288590603,,0.12751677852349985,92.70302013422815,32.46644295302008,1.0009697217153868,1.060764196293946,1.0442349412601128,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_638k,0.9949664429530202,0.9972035794183446,0.005033557046979831,0.0027964205816554863,0.19092565904357156,0.49993097967308237,0.40211695904894806,0.41778523489932884,0.7365771812080537,0.6476510067114094,-0.001677852348993314,0.008389261744966459,0.021812080536912748,1167.0,6892.0,5060.0,90.0,1442.0,654.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task24_static_gated_638k/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.41778523489932884,0.5131431767337805,0.5009228187919462,0.41778523489932884,0.4298221316742809,0.39922076333529893,393.25,3088.75,1644.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task24_static_gated_638k/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.41778523489932884,0.7365771812080537,0.6476510067114094,,static_nearest_gated,task24_static_gated_638k
task24_static_gated_638k:static_nearest_gated:seed17,task24_static_gated_638k,static_nearest_gated,17,596,0,62.281879194630875,59.23937360178971,100.0,100.0,1.0,10.0,5.0,131.498322147651,1608.1090604026845,752.9563758389262,66.99664429530202,64.25055928411633,0.0,0.0,0.0,229.2785234899329,223.48993288590603,,0.0,82.489932885906,19.001677852348962,1.0,1.0540698077246666,1.0258894423654148,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_638k,1.0,0.9972035794183446,0.0,0.0027964205816554863,0.19176458521806822,0.5056276878865693,0.39474173267204393,0.41946308724832215,0.75,0.6375838926174496,0.0,0.021812080536912748,0.011744966442952975,1167.0,5812.0,5060.0,90.0,1429.5,629.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task24_static_gated_638k/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.41946308724832215,0.5144068925109191,0.4992170022371364,0.41946308724832215,0.4321671093197299,0.39561840189197756,393.25,3018.5,1623.75,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task24_static_gated_638k/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.41946308724832215,0.75,0.6375838926174496,,static_nearest_gated,task24_static_gated_638k
task24_static_gated_638k:static_nearest_gated:seed19,task24_static_gated_638k,static_nearest_gated,19,596,0,60.26845637583892,59.23937360178971,100.0,100.0,1.0,10.0,5.0,131.6258389261745,1614.6157718120805,760.6325503355705,65.13422818791946,64.25055928411633,0.0,0.0,0.0,225.40268456375838,223.48993288590603,,0.12751677852349985,88.99664429530208,26.67785234899327,1.0009697217153868,1.0583347722181224,1.0363480912679996,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_638k,0.9966442953020134,0.9972035794183446,0.003355704697986628,0.0027964205816554863,0.19092565904357156,0.509804341769599,0.39663630761611535,0.41778523489932884,0.7634228187919463,0.6426174496644296,-0.001677852348993314,0.03523489932885904,0.016778523489932917,1167.0,7523.0,5060.0,90.0,1447.0,644.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task24_static_gated_638k/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.41778523489932884,0.5158883296047725,0.49983221476510065,0.41778523489932884,0.4338006753283672,0.39674479958253295,393.25,3012.75,1636.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task24_static_gated_638k/linucb_cost_lotte-technology-search-638k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.41778523489932884,0.7634228187919463,0.6426174496644296,,static_nearest_gated,task24_static_gated_638k
