avg_confidence,avg_source_candidate_cost,dataset,dense_query_rate,evidence_recall@10,fold,history_epochs,history_feedback_updates,history_queries,hit@10,method,mrr@10,ndcg@10,seed,selected_cluster_hit_rate,test_feedback_updates,test_queries
0.0,300.0,lotte_science_search_100k,1.0,0.783263888888889,0,0,0,476,0.9,cold_no_feedback_gated,0.7587499999999999,0.716505893286907,17,0.15,0,120
0.5968731585057937,300.0,lotte_science_search_100k,1.0,0.7690972222222224,0,8,45696,476,0.8916666666666667,learned_full_frozen,0.7579497354497354,0.7109391939893736,19,0.6083333333333333,0,120
0.5933649652532502,147.83333333333334,lotte_science_search_100k,0.6583333333333333,0.6222916666666667,0,8,45696,476,0.7833333333333333,learned_gated_frozen,0.6759027777777777,0.5938847875816861,19,0.6,0,120
0.0,300.0,lotte_science_search_100k,1.0,0.7753472222222223,0,0,0,476,0.9,static_nearest_full,0.7586904761904761,0.7123624350854836,19,0.7666666666666667,0,120
0.40378267243504523,202.83333333333334,lotte_science_search_100k,0.9416666666666667,0.7674305555555556,0,0,0,476,0.8916666666666667,static_nearest_gated,0.7534027777777776,0.7062826356840698,19,0.7666666666666667,0,120
0.0,300.0,lotte_science_search_100k,1.0,0.7821527777777777,0,0,0,476,0.9166666666666666,cold_no_feedback_full,0.7611805555555554,0.7159015472552995,19,0.15833333333333333,0,120
0.0,300.0,lotte_science_search_100k,1.0,0.7821527777777777,0,0,0,476,0.9166666666666666,cold_no_feedback_gated,0.7611805555555554,0.7159015472552995,19,0.15833333333333333,0,120
0.6564014647729367,300.0,lotte_science_search_100k,1.0,0.7344046709592928,1,8,45792,477,0.8907563025210085,learned_full_frozen,0.7316726690676271,0.6650781457908249,13,0.7563025210084033,0,119
0.6642044846587275,137.47899159663865,lotte_science_search_100k,0.47058823529411764,0.6583166599973322,1,8,45792,477,0.8403361344537815,learned_gated_frozen,0.6797218887555022,0.609188275670003,13,0.8403361344537815,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7524621970000123,1,0,0,477,0.907563025210084,static_nearest_full,0.7346605308790184,0.6736757112876073,13,0.8571428571428571,0,119
0.43149451711097686,187.05882352941177,lotte_science_search_100k,0.9327731092436975,0.7296294275285872,1,0,0,477,0.8907563025210085,static_nearest_gated,0.7377684407096172,0.6659919069544279,13,0.8571428571428571,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7483072016685461,1,0,0,477,0.907563025210084,cold_no_feedback_full,0.7350206749366415,0.6716957372318137,13,0.12605042016806722,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7483072016685461,1,0,0,477,0.907563025210084,cold_no_feedback_gated,0.7350206749366415,0.6716957372318137,13,0.12605042016806722,0,119
0.5788747574113616,300.0,lotte_science_search_100k,1.0,0.7477433397601465,1,8,45792,477,0.907563025210084,learned_full_frozen,0.7342036814725893,0.6717673234011985,17,0.7983193277310925,0,119
0.6389262225999618,146.5546218487395,lotte_science_search_100k,0.5210084033613446,0.6367055913274401,1,8,45792,477,0.8319327731092437,learned_gated_frozen,0.6582366279845272,0.5768136402618497,17,0.7647058823529411,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7460760061600399,1,0,0,477,0.8991596638655462,static_nearest_full,0.7333533413365348,0.6703362832486301,17,0.8403361344537815,0,119
0.4085040255254056,205.54621848739495,lotte_science_search_100k,0.9831932773109243,0.7311500357718845,1,0,0,477,0.8991596638655462,static_nearest_gated,0.7357109510470856,0.6654418031211744,17,0.8403361344537815,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7497077618926358,1,0,0,477,0.8991596638655462,cold_no_feedback_full,0.7337034813925573,0.6706169810047583,17,0.15966386554621848,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7497077618926358,1,0,0,477,0.8991596638655462,cold_no_feedback_gated,0.7337034813925573,0.6706169810047583,17,0.15966386554621848,0,119
0.5864677522705105,300.0,lotte_science_search_100k,1.0,0.7518983350916124,1,8,45792,477,0.907563025210084,learned_full_frozen,0.7346271842070163,0.6723917512498154,19,0.6638655462184874,0,119
