selector,split,budget_ratio,min_keep,target_coverage,final_hit@10,hit_delta_vs_dense_pp,token_saving_vs_dense_pct,actual_coverage,source_selective_risk,dense_selective_risk,hit_delta_vs_source_pp,num_seeds,token_saving_vs_source_pct
budget_only,test,0.8,8,1.0,0.8617106314948041,-0.8792965627498058,11.258536691461126,1.0,0.02000178189593728,0.03489439853076217,-1.7585931254996006,3,16.953980624469068
budget_only,test,0.85,4,1.0,0.8585131894484412,-1.1990407673860948,16.00113097568402,1.0,0.023644769145481904,0.03948576675849403,-2.0783373301358896,3,21.397889158171218
budget_only,test,0.85,5,1.0,0.8585131894484412,-1.1990407673860948,15.801796511374999,1.0,0.023644769145481904,0.03948576675849403,-2.0783373301358896,3,21.209556145584123
budget_only,test,0.85,6,1.0,0.8585131894484412,-1.1990407673860948,15.625353429901253,1.0,0.023644769145481904,0.03948576675849403,-2.0783373301358896,3,21.044626736071947
budget_only,test,0.85,7,1.0,0.8593125499600319,-1.1191047162270225,13.884575231632509,1.0,0.02273402233309575,0.03856749311294766,-1.9984012789768173,3,19.412224111551396
budget_only,test,0.85,8,1.0,0.8617106314948041,-0.8792965627498058,10.222280220975247,1.0,0.02000178189593728,0.03489439853076217,-1.7585931254996006,3,15.985446600313184
budget_only,test,0.88,4,1.0,0.8593125499600319,-1.1191047162270225,13.239919091739527,1.0,0.02273402233309575,0.03856749311294766,-1.9984012789768173,3,18.8158449834256
budget_only,test,0.88,5,1.0,0.8593125499600319,-1.1191047162270225,13.066085954151983,1.0,0.02273402233309575,0.03856749311294766,-1.9984012789768173,3,18.651364708216427
budget_only,test,0.88,6,1.0,0.8593125499600319,-1.1191047162270225,13.035147244334244,1.0,0.02273402233309575,0.03856749311294766,-1.9984012789768173,3,18.622464663899795
budget_only,test,0.88,7,1.0,0.8601119104716227,-1.0391686650679504,11.99225716647091,1.0,0.02182327552070959,0.03764921946740129,-1.918465227817745,3,17.642703640715958
budget_only,test,0.88,8,1.0,0.8633093525179856,-0.7194244604316576,9.26785636608812,1.0,0.018185237982101844,0.03397612488521579,-1.5987210231814524,3,15.092669467243283
budget_only,test,0.9,4,1.0,0.8601119104716227,-1.0391686650679504,11.3812584279438,1.0,0.02182327552070959,0.03764921946740129,-1.918465227817745,3,17.0757708194788
budget_only,test,0.9,5,1.0,0.8601119104716227,-1.0391686650679504,11.207425290356259,1.0,0.02182327552070959,0.03764921946740129,-1.918465227817745,3,16.911290544269626
budget_only,test,0.9,6,1.0,0.8601119104716227,-1.0391686650679504,11.201389795119399,1.0,0.02182327552070959,0.03764921946740129,-1.918465227817745,3,16.905696970080175
budget_only,test,0.9,7,1.0,0.8601119104716227,-1.0391686650679504,10.535962851798686,1.0,0.02182327552070959,0.03764921946740129,-1.918465227817745,3,16.27934076934925
budget_only,test,0.9,8,1.0,0.8633093525179856,-0.7194244604316576,8.566923311148804,1.0,0.018185237982101844,0.03397612488521579,-1.5987210231814524,3,14.436186855803872
budget_only,test,0.92,4,1.0,0.8657074340527577,-0.47961630695444085,9.173789638522763,1.0,0.015462896966817139,0.03305785123966942,-1.3589128697042356,3,15.004155585144867
budget_only,test,0.92,5,1.0,0.8657074340527577,-0.47961630695444085,9.169276610552872,1.0,0.015462896966817139,0.03305785123966942,-1.3589128697042356,3,14.999983942663675
budget_only,test,0.92,6,1.0,0.8657074340527577,-0.47961630695444085,9.164546087259119,1.0,0.015462896966817139,0.03305785123966942,-1.3589128697042356,3,14.995596626541074
budget_only,test,0.92,7,1.0,0.8657074340527577,-0.47961630695444085,9.023663491234931,1.0,0.015462896966817139,0.03305785123966942,-1.3589128697042356,3,14.862684451010528
